regime,qqq_cagr,qqq_dd,纯QQQ_final,持有TQQQ_final,TQQQ+SMA全程_final,组合_final,纯QQQ_dd,持有TQQQ_dd,TQQQ+SMA全程_dd,组合_dd
有大跌/震荡,0.9972612378339019,-50.00672465773221,426885.87439151696,86077.74770853402,190465.30329927127,395991.90827429324,-45.150365382472465,-93.07490009807515,-77.3770531777053,-68.07214606007147
有大跌/震荡,-12.472756957256959,-74.8488158044843,187594.2864296787,10412.905115075717,62400.41445575731,117721.42339425857,-45.33888144631496,-95.54127188615136,-82.57811939181828,-82.57811939181828
有大跌/震荡,4.8023909904757245,-48.56937765402514,608237.1700244022,376395.127294639,346082.4829785688,373886.2364456608,-36.46492243432632,-81.39130003211737,-63.22581219259875,-54.64021597567128
有大跌/震荡,9.063680182121846,-49.85371568351595,608992.2289009823,277473.252674713,506868.4549015348,493949.50459481135,-34.17120098197378,-89.5749055532212,-73.90866999785129,-72.23769825440237
有大跌/震荡,12.766597986218553,-41.376145962221536,826392.9444497972,472654.55203892506,698849.1642152662,1114274.6618716358,-41.33662845885334,-93.53434505495761,-77.75570394257704,-61.25202917547414
有大跌/震荡,8.48414334128793,-44.77962594445519,793803.4102873133,585522.6209235901,294447.32766626705,892094.3692376578,-28.768229574156923,-77.85509981843826,-82.31353228087504,-54.756465590750736
有大跌/震荡,10.777514963457957,-50.23028537552883,802738.7904020653,582494.106141754,897914.90867934,1006550.4266996374,-49.75328518220301,-93.40407578543596,-81.6948098986905,-60.82847463307939
有大跌/震荡,2.333050057316033,-58.81850439212775,386823.1740808468,63060.164424175186,101684.74551236055,334670.29254605813,-54.01929587150378,-96.23156221995413,-88.19505134985769,-78.09481137778067
有大跌/震荡,11.875495418736692,-47.71503408335845,927611.2775930389,853096.9329408035,2714835.392104164,777800.8047787598,-42.03631182276697,-90.9083261941307,-70.75636725286618,-70.75636725286618
强劲平稳,31.826781907893743,-22.322573371852283,2486164.062536294,57626297.140601814,33699429.59866877,9911218.319058497,-15.818464679135403,-55.114234265460524,-52.04544265832547,-52.04544265832547
有大跌/震荡,28.020912177126746,-47.67806116171196,2308127.364001888,13179901.129173497,6527551.491572938,2191694.638868709,-40.07004288086497,-86.6483378575156,-88.06138110889256,-85.18810875501842
有大跌/震荡,1.5608492615371006,-68.1656025019632,470289.6641798248,248821.56114208171,303221.2166787598,414130.87792313454,-55.7785278377969,-94.65519402464304,-71.37782375638986,-65.63998382219674
强劲平稳,26.337835837366995,-33.928071174238696,2316725.352342177,11233746.116200145,5465246.073365846,948832.1945680022,-31.22190584760697,-73.35410562175899,-78.67132760497427,-78.67132760497427
有大跌/震荡,7.593531353621019,-49.75328680719679,603426.9547325282,226581.61592959563,148162.4726035774,387449.00358645397,-47.3851207305772,-88.91079941441451,-71.88903327897069,-68.25810060443725
有大跌/震荡,3.5070744828963774,-58.80931842117517,466702.48835916544,203995.22303317577,260399.57413123923,342956.8152642481,-41.26497841766297,-87.38012562169315,-70.9310790146233,-56.95435779616933
有大跌/震荡,-1.717457023538882,-85.13019913941189,512038.7634299156,324389.5234143723,352511.3774118582,461204.3185733881,-52.87770601368016,-95.50070173316372,-79.8953806957304,-61.7872345297398
有大跌/震荡,-16.595741028210632,-88.42533667385237,68658.55480671728,271.77431135227766,10389.24697865205,37231.85203364077,-74.91931897095463,-99.86017758673623,-94.04907102216362,-78.67370872780467
有大跌/震荡,2.7417109895557568,-54.21848842075894,466684.7901671002,69323.46638914797,140315.4503580444,266661.2320283982,-50.14240962311205,-93.01151495687614,-84.62118420244657,-84.62118420244657
有大跌/震荡,13.824950776981604,-66.16230290241609,620642.0970735021,192475.97428654032,562262.05311857,1282979.8257352347,-65.88231735260769,-99.05947662541712,-93.01988412560792,-70.25172600892257
有大跌/震荡,5.115479770797937,-59.76212572597193,510978.42850152537,124766.2493017997,496125.7693735389,522629.52155764226,-59.67556435733974,-96.92458567259217,-77.39601668423136,-65.36193537416688
有大跌/震荡,8.715935297110944,-60.550326734759686,661289.786922576,248938.13168647926,708796.8705774792,958416.6989943315,-60.55034604757391,-97.71481284939047,-88.16468219773523,-60.550346047573896
有大跌/震荡,15.483719001384522,-59.38343225691205,860310.5893428763,1124213.683416374,1661856.8631912281,1108055.3177034806,-58.759325941351406,-96.6241166378137,-88.37609805966856,-58.759325941351435
有大跌/震荡,17.006531579563777,-40.962631018569084,1472472.402797844,6465065.531419532,4345751.695277675,3778972.884873867,-29.347822647705446,-71.51479424723613,-57.92344404733449,-47.923575900331926
有大跌/震荡,12.939855726488325,-55.7776871028093,847579.9079350336,551626.4139224457,791142.1770856198,828113.063850289,-55.567759097085954,-95.67586081997396,-85.74622843315437,-76.91875547877106
有大跌/震荡,17.70810461552932,-46.732858325160706,1209037.6891346362,2589458.3529075584,1999076.2430393947,1645951.5638888008,-46.73281190106303,-89.2219409347722,-73.4766436468159,-48.53823543708571
有大跌/震荡,-0.8543027374705137,-57.22836477902333,335361.0630067786,45152.2638193103,79010.90366828364,155749.66929933333,-48.373890108301964,-93.21149503417007,-75.08536045610245,-62.893752552283914
有大跌/震荡,3.0920619799525317,-60.550326734759665,523340.96040194423,244820.64298491165,462056.1706268899,687524.5773850709,-53.80501721279401,-94.92787104078087,-77.5767229691607,-77.5767229691607
有大跌/震荡,34.78175130393086,-46.598031347318035,3679869.501846803,70603343.56363408,101620590.99972159,35081629.18167913,-45.436297720208344,-88.77352495183179,-74.991847231399,-73.70433111414249
有大跌/震荡,16.27244373457437,-56.58456714741805,1876313.202021546,10617238.893960174,3813666.267773258,2584030.55130081,-34.969056443135074,-81.72431645754685,-68.68920571522075,-63.15778040002078
有大跌/震荡,7.964430261504063,-48.5192342283117,422295.00952385954,80158.08248963782,127047.06436982616,316341.87945517065,-44.57347874182717,-94.97510159555203,-81.83518112178089,-61.43317865065083
强劲平稳,25.664966540916744,-24.26666824905961,1961459.2214451777,19931756.16811326,11915692.741147157,4241282.877140186,-24.26662659247696,-59.328016062792635,-59.328016062792635,-59.328016062792635
有大跌/震荡,20.62159002519477,-45.115100760404346,1249593.0157495746,1878961.7588486373,1647259.4709541039,1652715.393899679,-39.61000344370789,-88.19895593137457,-71.29341189592576,-71.29341189592576
有大跌/震荡,16.94540250831682,-51.43943791801529,747507.8212461763,525465.0254725548,589970.8759427998,717483.6570793925,-50.91581282675877,-92.89958411805436,-79.72671253944095,-74.42050416124002
有大跌/震荡,9.195796087519327,-58.95637549986596,945516.183796201,991254.5148346075,771583.2469305735,1348308.3006888109,-30.08577579137143,-74.51688231744214,-61.56840124263398,-53.09778581184554
有大跌/震荡,13.707143247097896,-41.001580253236845,1182938.5084115078,3502996.7822884903,4524671.027704188,1597283.954909044,-35.19966728401789,-80.04286903690199,-60.94582965512102,-60.94582965512102
有大跌/震荡,2.7530400609354855,-51.8190132604126,359677.2464781146,39602.95601551712,253536.17451138695,381300.2047801974,-43.8868906338732,-97.54410994853163,-79.3374934027628,-68.92507346542428
有大跌/震荡,12.197166687281769,-42.21572242405266,842942.8691151667,670789.1541258919,1153614.0093089363,621183.5982454905,-42.00139943511013,-85.7159427479346,-60.827973249220044,-54.09065006632812
有大跌/震荡,7.862221931012892,-40.73518873535926,630204.315709795,324696.60495323926,187733.36095361784,283550.522420657,-31.019527475784802,-80.02243026974945,-80.00285976173483,-80.00285976173483
有大跌/震荡,19.932001326205473,-38.5886947065342,1555940.730901394,5691286.174374727,4067805.0074744257,1805813.7754405567,-35.617482542290745,-79.2298070485075,-60.126215958723584,-60.126215958723584
有大跌/震荡,0.44204887385035363,-54.085932466799335,333375.9335870829,31152.74630321619,57926.48174101711,126186.89814768675,-45.884453854273445,-92.80029198627511,-83.2280277982288,-83.2280277982288
有大跌/震荡,-6.768832490600996,-83.61747516898038,245624.59800285267,40885.28593832654,132559.7659278615,163636.74595175072,-55.98706870604357,-95.15415856352055,-77.66366928334514,-66.88257622245555
有大跌/震荡,18.448592663959595,-38.97381430753587,1154263.7972903948,2690580.7583125224,2932699.3862127964,1802993.3811763162,-38.54760730765236,-84.34022329473727,-68.17604560333544,-53.98667765616067
有大跌/震荡,17.376525510454343,-39.947088915994634,900589.6538552807,858972.6691374173,1219689.1615634528,1783771.4121177162,-39.52428261082379,-87.78484026005697,-67.76909611245155,-67.76909611245155
有大跌/震荡,12.514753540777402,-36.718091526519004,935338.9274937041,1312507.4097170145,978453.7791744322,1021682.9246218384,-31.485198045672213,-76.72071360964664,-67.34774855836814,-50.895693223783375
有大跌/震荡,12.062153303651456,-43.230755355583526,780574.6584905648,797003.872443871,470821.08262709324,549206.3414588101,-21.429669253054772,-78.2424744364832,-69.97023594629415,-69.97023594629415
有大跌/震荡,20.315819922342083,-53.4573431821997,1773302.340858638,8045907.759149531,4179587.794953218,3072730.339008303,-33.602611498127175,-84.0087803485582,-79.37385147168666,-79.37385147168666
强劲平稳,19.27795340892551,-34.668656873033086,1480965.3181630115,5721591.941996657,5596937.783451223,2511983.020268367,-30.947604245577242,-80.69488199421396,-64.96057248939569,-59.2600598531874
有大跌/震荡,13.11835085619557,-52.4791025117989,1506315.609973136,7711727.070401489,6705386.131503526,1702718.293871355,-43.91972693253372,-87.32504567109287,-54.307401361447894,-54.307401361447894
有大跌/震荡,16.431403360112217,-46.38270685971359,1637592.8368152962,3073491.953948113,2965771.3635973996,1989832.1122482126,-35.74976110748682,-80.44925274858961,-75.60960556637643,-72.07679598314971
有大跌/震荡,0.6034202927954757,-60.44532391195938,324425.58925230533,33849.3375240053,240100.4628449738,302405.5739857088,-57.154567262178446,-97.37489312917383,-77.71686580333336,-62.36108969563724
强劲平稳,20.44173184225988,-28.66043985283403,1406325.1691956117,3594770.7475592787,801133.2642744328,1134747.2056544723,-28.660469192487604,-69.52430358974652,-76.51009758668043,-55.30550279282065
有大跌/震荡,20.2998107509448,-41.44902612630763,1253604.3097418759,3904511.5308010406,4514671.102145621,4874121.002601248,-41.44902654925332,-85.82254300349527,-71.03456248731041,-54.90696356402014
有大跌/震荡,3.692888840097419,-59.36223111227622,515849.0754202892,107295.89889961442,206340.18501511088,517100.5476571063,-59.130274672030936,-96.92198649604393,-86.53563322719798,-59.592298010074366
有大跌/震荡,27.02551073900521,-55.870554940198026,2011843.519799201,6127205.635152243,8657953.618666304,2551638.920953175,-55.870503572203866,-95.80849035810353,-82.48543369700589,-82.48543369700589
强劲平稳,21.038453908748167,-31.10076791047518,1524769.7836052377,5109320.869307178,1348491.696256946,4210929.42388327,-31.100772770712272,-71.74286447102767,-76.34383533721886,-60.29465127895581
有大跌/震荡,7.621619558245651,-56.006934816569334,660445.5938076105,517839.1644759523,251255.98634576757,306675.08910093195,-35.507321296633286,-81.67825744506465,-86.19605109880688,-77.62680411231766
有大跌/震荡,14.50377591764671,-49.75328680719677,774656.0793743602,585804.8736557729,1296284.037896109,777584.7719411685,-48.93141947525557,-91.17347739415315,-77.10147477647897,-77.10147477647897
有大跌/震荡,15.224463838906189,-46.239840534187614,1016445.8472098734,1188576.6133035298,1557753.7468038055,1682346.232358819,-45.466724354468546,-88.70170489922128,-79.20074800190491,-60.72091199725005
有大跌/震荡,17.065847408806324,-55.6265513129919,822394.0290217433,530308.4230301062,504805.4790024545,468804.1211252664,-39.04956808524418,-93.15284518123264,-69.49451509192464,-64.3585434436764
有大跌/震荡,15.19946810754682,-51.16029579727952,1247305.7374971644,3618188.0144610377,1302379.3742682438,1015975.7511173696,-24.58490761233689,-76.75405701973973,-63.466580149914776,-63.466580149914776
有大跌/震荡,-5.325346905112937,-76.61017520288247,318035.29516552354,106937.4291815915,191229.41857506603,217493.17486428094,-54.27769817342668,-92.52495495431555,-72.6995567343186,-72.03078059317825
有大跌/震荡,9.021798742923902,-51.35328752334052,461792.74899986066,106749.96233648167,254772.55498571083,290639.5830876702,-51.21412319431538,-93.36007158105616,-77.68552628453868,-53.3540331987707
有大跌/震荡,11.510175857986482,-42.47159134758364,996631.8353916869,1246511.5545129098,938045.996478402,393115.97773173,-40.852221423984005,-83.89392359396085,-68.25606826817662,-68.27194023404253
有大跌/震荡,9.790349878422354,-60.064165935043924,575221.0695199842,215488.41118193083,665508.4560812508,747339.05049808,-46.11934531481775,-97.4875808455436,-82.37373228808939,-72.88107588446861
有大跌/震荡,-3.2281173911826944,-58.30823909048433,249042.3147879044,19838.539567859727,45867.29690430237,177148.6519010717,-47.03950782789711,-97.38299466649755,-93.03519911404754,-75.41467609746442
有大跌/震荡,15.418416641049726,-56.58620836287118,964402.7327142551,1638125.1675893674,1611586.153952277,1663170.3025578533,-38.3960255536557,-92.68787316108444,-70.39950114119678,-68.11822347046267
有大跌/震荡,8.992294952636337,-38.977503246266295,607246.2722026093,324189.34358553,555388.4555014216,1110790.2190068492,-34.08816968589574,-80.98160740094147,-70.40137200738809,-55.906946783294266
有大跌/震荡,16.735033620105,-47.02590784260644,1288465.6457696585,1895372.575281157,1558905.256903454,1026923.3213795784,-45.43532798130605,-89.44358532738067,-66.98960616022998,-63.020064559399216
强劲平稳,29.54026188032195,-27.14963580851618,1901556.5937022693,15734763.01424268,4193632.4592915964,3710214.551727598,-26.755350357710974,-65.1218341619997,-71.37075472357537,-71.37075472357537
有大跌/震荡,12.289159418911888,-62.26524580353219,569777.8339836459,168950.63776504778,276416.12664598844,959828.7589537752,-62.26525092662194,-97.5409450364109,-91.97376847668095,-62.26525092662192
有大跌/震荡,-0.45769103974385716,-69.06029760573733,240821.5672803897,8678.880326279006,124836.41277039802,250204.76414573673,-69.06028853814252,-99.24408384457425,-83.76534591538105,-69.06028853814252
有大跌/震荡,8.492657959018391,-39.52548863264875,675405.8048471704,501830.5982588717,468469.86551283865,349473.4023460177,-39.10252508834595,-84.09552961119246,-72.35359614340399,-54.59579650244435
有大跌/震荡,13.462547154285343,-55.19909649510304,650878.6981963997,220596.85294108264,658966.4830596483,1159278.0855882983,-52.10301042687566,-97.35066821531994,-89.78221132957187,-78.75762497388496
有大跌/震荡,4.919771233322279,-47.97800832701872,398099.86807261483,93054.17861512132,158865.0754532402,363464.915128868,-41.86197247368549,-86.27064640887636,-79.15953422984117,-79.15953422984117
有大跌/震荡,10.876972812494202,-46.51525018705197,815190.7433772762,868820.3738542607,1556861.5036357816,1229020.96387951,-43.25118276618684,-87.1450515627646,-66.87996699247518,-66.87996699247518
